Algo	Type	runs	id	iterations	Found	time
OpOEA	Break 	92	44	0	 false 	0.000
OpOEA	Break 	93	44	0	 false 	0.000
OpOEA	Break 	94	44	0	 false 	0.000
OpOEA	Break 	95	44	0	 false 	0.000
OpOEA	Break 	96	44	0	 false 	0.000
OpOEA	Break 	97	44	0	 false 	0.000
OpOEA	Break 	98	44	0	 false 	0.000
OpOEA	Break 	99	44	0	 false 	0.000
OpOEA	Break 	0	45	0	 false 	0.000
OpOEA	Break 	1	45	0	 false 	0.000
OpOEA	Break 	2	45	0	 false 	0.000
OpOEA	Break 	3	45	0	 false 	0.000
OpOEA	Break 	4	45	0	 false 	0.000
OpOEA	Break 	5	45	0	 false 	0.000
OpOEA	Break 	6	45	0	 false 	0.000
OpOEA	Break 	7	45	0	 false 	0.000
OpOEA	Break 	8	45	0	 false 	0.000
OpOEA	Break 	9	45	0	 false 	0.000
OpOEA	Break 	10	45	0	 false 	0.000
OpOEA	Break 	11	45	0	 false 	0.000
OpOEA	Break 	12	45	0	 false 	0.000
OpOEA	Break 	13	45	0	 false 	0.000
OpOEA	Break 	14	45	0	 false 	0.000
OpOEA	Break 	15	45	0	 false 	0.000
OpOEA	Break 	16	45	0	 false 	0.000
OpOEA	Break 	17	45	0	 false 	0.000
OpOEA	Break 	18	45	0	 false 	0.000
OpOEA	Break 	19	45	0	 false 	0.000
OpOEA	Break 	20	45	0	 false 	0.000
OpOEA	Break 	21	45	0	 false 	0.000
OpOEA	Break 	22	45	0	 false 	0.000
OpOEA	Break 	23	45	0	 false 	0.000
OpOEA	Break 	24	45	0	 false 	0.000
OpOEA	Break 	25	45	0	 false 	0.000
OpOEA	Break 	26	45	0	 false 	0.000
OpOEA	Break 	27	45	0	 false 	0.000
OpOEA	Break 	28	45	0	 false 	0.000
OpOEA	Break 	29	45	0	 false 	0.000
OpOEA	Break 	30	45	0	 false 	0.000
OpOEA	Break 	31	45	0	 false 	0.000
OpOEA	Break 	32	45	0	 false 	0.000
OpOEA	Break 	33	45	0	 false 	0.000
OpOEA	Break 	34	45	0	 false 	0.000
OpOEA	Break 	35	45	0	 false 	0.000
OpOEA	Break 	36	45	0	 false 	0.000
OpOEA	Break 	37	45	0	 false 	0.000
OpOEA	Break 	38	45	0	 false 	0.000
OpOEA	Break 	39	45	0	 false 	0.000
OpOEA	Break 	40	45	0	 false 	0.000
OpOEA	Break 	41	45	0	 false 	0.000
OpOEA	Break 	42	45	0	 false 	0.000
OpOEA	Break 	43	45	0	 false 	0.000
OpOEA	Break 	44	45	0	 false 	0.000
OpOEA	Break 	45	45	0	 false 	0.000
OpOEA	Break 	46	45	0	 false 	0.000
OpOEA	Break 	47	45	0	 false 	0.000
OpOEA	Break 	48	45	0	 false 	0.000
OpOEA	Break 	49	45	0	 false 	0.000
OpOEA	Break 	50	45	0	 false 	0.000
OpOEA	Break 	51	45	0	 false 	0.000
OpOEA	Break 	52	45	0	 false 	0.000
OpOEA	Break 	53	45	0	 false 	0.000
OpOEA	Break 	54	45	0	 false 	0.000
OpOEA	Break 	55	45	0	 false 	0.000
OpOEA	Break 	56	45	0	 false 	0.000
OpOEA	Break 	57	45	0	 false 	0.000
OpOEA	Break 	58	45	0	 false 	0.000
OpOEA	Break 	59	45	0	 false 	0.000
OpOEA	Break 	60	45	0	 false 	0.000
OpOEA	Break 	61	45	0	 false 	0.000
OpOEA	Break 	62	45	0	 false 	0.000
OpOEA	Break 	63	45	0	 false 	0.000
OpOEA	Break 	64	45	0	 false 	0.000
OpOEA	Break 	65	45	0	 false 	0.000
OpOEA	Break 	66	45	0	 false 	0.000
OpOEA	Break 	67	45	0	 false 	0.000
OpOEA	Break 	68	45	0	 false 	0.000
OpOEA	Break 	69	45	0	 false 	0.000
OpOEA	Break 	70	45	0	 false 	0.000
OpOEA	Break 	71	45	0	 false 	0.000
OpOEA	Break 	72	45	0	 false 	0.000
OpOEA	Break 	73	45	0	 false 	0.000
OpOEA	Break 	74	45	0	 false 	0.000
OpOEA	Break 	75	45	0	 false 	0.000
OpOEA	Break 	76	45	0	 false 	0.000
OpOEA	Break 	77	45	0	 false 	0.000
OpOEA	Break 	78	45	0	 false 	0.000
OpOEA	Break 	79	45	0	 false 	0.000
OpOEA	Break 	80	45	0	 false 	0.000
OpOEA	Break 	81	45	0	 false 	0.000
OpOEA	Break 	82	45	0	 false 	0.000
OpOEA	Break 	83	45	0	 false 	0.000
OpOEA	Break 	84	45	0	 false 	0.000
OpOEA	Break 	85	45	0	 false 	0.000
OpOEA	Break 	86	45	0	 false 	0.000
OpOEA	Break 	87	45	0	 false 	0.000
OpOEA	Break 	88	45	0	 false 	0.000
OpOEA	Break 	89	45	0	 false 	0.000
OpOEA	Break 	90	45	0	 false 	0.000
OpOEA	Break 	91	45	0	 false 	0.000
OpOEA	Break 	92	45	0	 false 	0.000
OpOEA	Break 	93	45	0	 false 	0.000
OpOEA	Break 	94	45	0	 false 	0.000
OpOEA	Break 	95	45	0	 false 	0.000
OpOEA	Break 	96	45	0	 false 	0.000
OpOEA	Break 	97	45	0	 false 	0.000
OpOEA	Break 	98	45	0	 false 	0.000
OpOEA	Break 	99	45	0	 false 	0.000
OpOEA	Break 	0	46	0	 false 	0.000
OpOEA	Break 	1	46	0	 false 	0.000
OpOEA	Break 	2	46	0	 false 	0.000
OpOEA	Break 	3	46	0	 false 	0.000
OpOEA	Break 	4	46	0	 false 	0.000
OpOEA	Break 	5	46	0	 false 	0.000
OpOEA	Break 	6	46	0	 false 	0.000
OpOEA	Break 	7	46	0	 false 	0.000
OpOEA	Break 	8	46	0	 false 	0.000
OpOEA	Break 	9	46	0	 false 	0.000
OpOEA	Break 	10	46	0	 false 	0.000
OpOEA	Break 	11	46	0	 false 	0.000
OpOEA	Break 	12	46	0	 false 	0.000
OpOEA	Break 	13	46	0	 false 	0.000
OpOEA	Break 	14	46	0	 false 	0.000
OpOEA	Break 	15	46	0	 false 	0.000
OpOEA	Break 	16	46	0	 false 	0.000
OpOEA	Break 	17	46	0	 false 	0.000
OpOEA	Break 	18	46	0	 false 	0.000
OpOEA	Break 	19	46	0	 false 	0.000
OpOEA	Break 	20	46	0	 false 	0.000
OpOEA	Break 	21	46	0	 false 	0.000
OpOEA	Break 	22	46	0	 false 	0.000
OpOEA	Break 	23	46	0	 false 	0.000
OpOEA	Break 	24	46	0	 false 	0.000
OpOEA	Break 	25	46	0	 false 	0.000
OpOEA	Break 	26	46	0	 false 	0.000
OpOEA	Break 	27	46	0	 false 	0.000
OpOEA	Break 	28	46	0	 false 	0.000
OpOEA	Break 	29	46	0	 false 	0.000
OpOEA	Break 	30	46	0	 false 	0.000
OpOEA	Break 	31	46	0	 false 	0.000
OpOEA	Break 	32	46	0	 false 	0.000
OpOEA	Break 	33	46	0	 false 	0.000
OpOEA	Break 	34	46	0	 false 	0.000
OpOEA	Break 	35	46	0	 false 	0.000
OpOEA	Break 	36	46	0	 false 	0.000
OpOEA	Break 	37	46	0	 false 	0.000
OpOEA	Break 	38	46	0	 false 	0.000
OpOEA	Break 	39	46	0	 false 	0.000
OpOEA	Break 	40	46	0	 false 	0.000
OpOEA	Break 	41	46	0	 false 	0.000
OpOEA	Break 	42	46	0	 false 	0.000
OpOEA	Break 	43	46	0	 false 	0.000
OpOEA	Break 	44	46	0	 false 	0.000
OpOEA	Break 	45	46	0	 false 	0.000
OpOEA	Break 	46	46	0	 false 	0.000
OpOEA	Break 	47	46	0	 false 	0.000
OpOEA	Break 	48	46	0	 false 	0.000
OpOEA	Break 	49	46	0	 false 	0.000
OpOEA	Break 	50	46	0	 false 	0.000
OpOEA	Break 	51	46	0	 false 	0.000
OpOEA	Break 	52	46	0	 false 	0.000
OpOEA	Break 	53	46	0	 false 	0.000
OpOEA	Break 	54	46	0	 false 	0.000
OpOEA	Break 	55	46	0	 false 	0.000
OpOEA	Break 	56	46	0	 false 	0.000
OpOEA	Break 	57	46	0	 false 	0.000
OpOEA	Break 	58	46	0	 false 	0.000
OpOEA	Break 	59	46	0	 false 	0.000
OpOEA	Break 	60	46	0	 false 	0.000
OpOEA	Break 	61	46	0	 false 	0.000
OpOEA	Break 	62	46	0	 false 	0.000
OpOEA	Break 	63	46	0	 false 	0.000
OpOEA	Break 	64	46	0	 false 	0.000
OpOEA	Break 	65	46	0	 false 	0.000
OpOEA	Break 	66	46	0	 false 	0.000
OpOEA	Break 	67	46	0	 false 	0.000
OpOEA	Break 	68	46	0	 false 	0.000
OpOEA	Break 	69	46	0	 false 	0.000
OpOEA	Break 	70	46	0	 false 	0.000
OpOEA	Break 	71	46	0	 false 	0.000
OpOEA	Break 	72	46	0	 false 	0.000
OpOEA	Break 	73	46	0	 false 	0.000
OpOEA	Break 	74	46	0	 false 	0.000
OpOEA	Break 	75	46	0	 false 	0.000
OpOEA	Break 	76	46	0	 false 	0.000
OpOEA	Break 	77	46	0	 false 	0.000
OpOEA	Break 	78	46	0	 false 	0.000
OpOEA	Break 	79	46	0	 false 	0.000
OpOEA	Break 	80	46	0	 false 	0.000
OpOEA	Break 	81	46	0	 false 	0.000
OpOEA	Break 	82	46	0	 false 	0.000
OpOEA	Break 	83	46	0	 false 	0.000
OpOEA	Break 	84	46	0	 false 	0.000
OpOEA	Break 	85	46	0	 false 	0.000
OpOEA	Break 	86	46	0	 false 	0.000
OpOEA	Break 	87	46	0	 false 	0.000
OpOEA	Break 	88	46	0	 false 	0.000
OpOEA	Break 	89	46	0	 false 	0.000
OpOEA	Break 	90	46	0	 false 	0.000
OpOEA	Break 	91	46	0	 false 	0.000
OpOEA	Break 	92	46	0	 false 	0.000
OpOEA	Break 	93	46	0	 false 	0.000
OpOEA	Break 	94	46	0	 false 	0.000
OpOEA	Break 	95	46	0	 false 	0.000
OpOEA	Break 	96	46	0	 false 	0.000
OpOEA	Break 	97	46	0	 false 	0.000
OpOEA	Break 	98	46	0	 false 	0.000
OpOEA	Break 	99	46	0	 false 	0.000
OpOEA	Break 	0	47	0	 false 	0.000
OpOEA	Break 	1	47	0	 false 	0.000
OpOEA	Break 	2	47	0	 false 	0.000
OpOEA	Break 	3	47	0	 false 	0.000
OpOEA	Break 	4	47	0	 false 	0.000
OpOEA	Break 	5	47	0	 false 	0.000
OpOEA	Break 	6	47	0	 false 	0.000
OpOEA	Break 	7	47	0	 false 	0.000
OpOEA	Break 	8	47	0	 false 	0.000
OpOEA	Break 	9	47	0	 false 	0.000
OpOEA	Break 	10	47	0	 false 	0.000
OpOEA	Break 	11	47	0	 false 	0.000
OpOEA	Break 	12	47	0	 false 	0.000
OpOEA	Break 	13	47	0	 false 	0.000
OpOEA	Break 	14	47	0	 false 	0.000
OpOEA	Break 	15	47	0	 false 	0.000
OpOEA	Break 	16	47	0	 false 	0.000
OpOEA	Break 	17	47	0	 false 	0.000
OpOEA	Break 	18	47	0	 false 	0.000
OpOEA	Break 	19	47	0	 false 	0.000
OpOEA	Break 	20	47	0	 false 	0.000
OpOEA	Break 	21	47	0	 false 	0.000
OpOEA	Break 	22	47	0	 false 	0.000
OpOEA	Break 	23	47	0	 false 	0.000
OpOEA	Break 	24	47	0	 false 	0.000
OpOEA	Break 	25	47	0	 false 	0.000
OpOEA	Break 	26	47	0	 false 	0.000
OpOEA	Break 	27	47	0	 false 	0.000
OpOEA	Break 	28	47	0	 false 	0.000
OpOEA	Break 	29	47	0	 false 	0.000
OpOEA	Break 	30	47	0	 false 	0.000
OpOEA	Break 	31	47	0	 false 	0.000
OpOEA	Break 	32	47	0	 false 	0.000
OpOEA	Break 	33	47	0	 false 	0.000
OpOEA	Break 	34	47	0	 false 	0.000
OpOEA	Break 	35	47	0	 false 	0.000
OpOEA	Break 	36	47	0	 false 	0.000
OpOEA	Break 	37	47	0	 false 	0.000
OpOEA	Break 	38	47	0	 false 	0.000
OpOEA	Break 	39	47	0	 false 	0.000
OpOEA	Break 	40	47	0	 false 	0.000
OpOEA	Break 	41	47	0	 false 	0.000
OpOEA	Break 	42	47	0	 false 	0.000
OpOEA	Break 	43	47	0	 false 	0.000
OpOEA	Break 	44	47	0	 false 	0.000
OpOEA	Break 	45	47	0	 false 	0.000
OpOEA	Break 	46	47	0	 false 	0.000
OpOEA	Break 	47	47	0	 false 	0.000
OpOEA	Break 	48	47	0	 false 	0.000
OpOEA	Break 	49	47	0	 false 	0.000
OpOEA	Break 	50	47	0	 false 	0.000
OpOEA	Break 	51	47	0	 false 	0.000
OpOEA	Break 	52	47	0	 false 	0.000
OpOEA	Break 	53	47	0	 false 	0.000
OpOEA	Break 	54	47	0	 false 	0.000
OpOEA	Break 	55	47	0	 false 	0.000
OpOEA	Break 	56	47	0	 false 	0.000
OpOEA	Break 	57	47	0	 false 	0.000
OpOEA	Break 	58	47	0	 false 	0.000
OpOEA	Break 	59	47	0	 false 	0.000
OpOEA	Break 	60	47	0	 false 	0.000
OpOEA	Break 	61	47	0	 false 	0.000
OpOEA	Break 	62	47	0	 false 	0.000
OpOEA	Break 	63	47	0	 false 	0.000
OpOEA	Break 	64	47	0	 false 	0.000
OpOEA	Break 	65	47	0	 false 	0.000
OpOEA	Break 	66	47	0	 false 	0.000
OpOEA	Break 	67	47	0	 false 	0.000
OpOEA	Break 	68	47	0	 false 	0.000
OpOEA	Break 	69	47	0	 false 	0.000
OpOEA	Break 	70	47	0	 false 	0.000
OpOEA	Break 	71	47	0	 false 	0.000
OpOEA	Break 	72	47	0	 false 	0.000
OpOEA	Break 	73	47	0	 false 	0.000
OpOEA	Break 	74	47	0	 false 	0.000
OpOEA	Break 	75	47	0	 false 	0.000
OpOEA	Break 	76	47	0	 false 	0.000
OpOEA	Break 	77	47	0	 false 	0.000
OpOEA	Break 	78	47	0	 false 	0.000
OpOEA	Break 	79	47	0	 false 	0.000
OpOEA	Break 	80	47	0	 false 	0.000
OpOEA	Break 	81	47	0	 false 	0.000
OpOEA	Break 	82	47	0	 false 	0.000
OpOEA	Break 	83	47	0	 false 	0.000
OpOEA	Break 	84	47	0	 false 	0.000
OpOEA	Break 	85	47	0	 false 	0.000
OpOEA	Break 	86	47	0	 false 	0.000
OpOEA	Break 	87	47	0	 false 	0.000
OpOEA	Break 	88	47	0	 false 	0.000
OpOEA	Break 	89	47	0	 false 	0.000
OpOEA	Break 	90	47	0	 false 	0.000
OpOEA	Break 	91	47	0	 false 	0.000
OpOEA	Break 	92	47	0	 false 	0.000
OpOEA	Break 	93	47	0	 false 	0.000
OpOEA	Break 	94	47	0	 false 	0.000
OpOEA	Break 	95	47	0	 false 	0.000
OpOEA	Break 	96	47	0	 false 	0.000
OpOEA	Break 	97	47	0	 false 	0.000
OpOEA	Break 	98	47	0	 false 	0.000
OpOEA	Break 	99	47	0	 false 	0.000
OpOEA	Break 	0	48	0	 false 	0.000
OpOEA	Break 	1	48	0	 false 	0.000
OpOEA	Break 	2	48	0	 false 	0.000
OpOEA	Break 	3	48	0	 false 	0.000
OpOEA	Break 	4	48	0	 false 	0.000
OpOEA	Break 	5	48	0	 false 	0.000
OpOEA	Break 	6	48	0	 false 	0.000
OpOEA	Break 	7	48	0	 false 	0.000
OpOEA	Break 	8	48	0	 false 	0.000
OpOEA	Break 	9	48	0	 false 	0.000
OpOEA	Break 	10	48	0	 false 	0.000
OpOEA	Break 	11	48	0	 false 	0.000
OpOEA	Break 	12	48	0	 false 	0.000
OpOEA	Break 	13	48	0	 false 	0.000
OpOEA	Break 	14	48	0	 false 	0.000
OpOEA	Break 	15	48	0	 false 	0.000
OpOEA	Break 	16	48	0	 false 	0.000
OpOEA	Break 	17	48	0	 false 	0.000
OpOEA	Break 	18	48	0	 false 	0.000
OpOEA	Break 	19	48	0	 false 	0.000
OpOEA	Break 	20	48	0	 false 	0.000
OpOEA	Break 	21	48	0	 false 	0.000
OpOEA	Break 	22	48	0	 false 	0.000
OpOEA	Break 	23	48	0	 false 	0.000
OpOEA	Break 	24	48	0	 false 	0.000
OpOEA	Break 	25	48	0	 false 	0.000
OpOEA	Break 	26	48	0	 false 	0.000
OpOEA	Break 	27	48	0	 false 	0.000
OpOEA	Break 	28	48	0	 false 	0.000
OpOEA	Break 	29	48	0	 false 	0.000
OpOEA	Break 	30	48	0	 false 	0.000
OpOEA	Break 	31	48	0	 false 	0.000
OpOEA	Break 	32	48	0	 false 	0.000
OpOEA	Break 	33	48	0	 false 	0.000
OpOEA	Break 	34	48	0	 false 	0.000
OpOEA	Break 	35	48	0	 false 	0.000
OpOEA	Break 	36	48	0	 false 	0.000
OpOEA	Break 	37	48	0	 false 	0.000
OpOEA	Break 	38	48	0	 false 	0.000
OpOEA	Break 	39	48	0	 false 	0.000
OpOEA	Break 	40	48	0	 false 	0.000
OpOEA	Break 	41	48	0	 false 	0.000
OpOEA	Break 	42	48	0	 false 	0.000
OpOEA	Break 	43	48	0	 false 	0.000
OpOEA	Break 	44	48	0	 false 	0.000
OpOEA	Break 	45	48	0	 false 	0.000
OpOEA	Break 	46	48	0	 false 	0.000
OpOEA	Break 	47	48	0	 false 	0.000
OpOEA	Break 	48	48	0	 false 	0.000
OpOEA	Break 	49	48	0	 false 	0.000
OpOEA	Break 	50	48	0	 false 	0.000
OpOEA	Break 	51	48	0	 false 	0.000
OpOEA	Break 	52	48	0	 false 	0.000
OpOEA	Break 	53	48	0	 false 	0.000
OpOEA	Break 	54	48	0	 false 	0.000
OpOEA	Break 	55	48	0	 false 	0.000
OpOEA	Break 	56	48	0	 false 	0.000
OpOEA	Break 	57	48	0	 false 	0.000
OpOEA	Break 	58	48	0	 false 	0.000
OpOEA	Break 	59	48	0	 false 	0.000
OpOEA	Break 	60	48	0	 false 	0.000
OpOEA	Break 	61	48	0	 false 	0.000
OpOEA	Break 	62	48	0	 false 	0.000
OpOEA	Break 	63	48	0	 false 	0.000
OpOEA	Break 	64	48	0	 false 	0.000
OpOEA	Break 	65	48	0	 false 	0.000
OpOEA	Break 	66	48	0	 false 	0.000
OpOEA	Break 	67	48	0	 false 	0.000
OpOEA	Break 	68	48	0	 false 	0.000
OpOEA	Break 	69	48	0	 false 	0.000
OpOEA	Break 	70	48	0	 false 	0.000
OpOEA	Break 	71	48	0	 false 	0.000
OpOEA	Break 	72	48	0	 false 	0.000
OpOEA	Break 	73	48	0	 false 	0.000
OpOEA	Break 	74	48	0	 false 	0.000
OpOEA	Break 	75	48	0	 false 	0.000
OpOEA	Break 	76	48	0	 false 	0.000
OpOEA	Break 	77	48	0	 false 	0.000
OpOEA	Break 	78	48	0	 false 	0.000
OpOEA	Break 	79	48	0	 false 	0.000
OpOEA	Break 	80	48	0	 false 	0.000
OpOEA	Break 	81	48	0	 false 	0.000
OpOEA	Break 	82	48	0	 false 	0.000
OpOEA	Break 	83	48	0	 false 	0.000
OpOEA	Break 	84	48	0	 false 	0.000
OpOEA	Break 	85	48	0	 false 	0.000
OpOEA	Break 	86	48	0	 false 	0.000
OpOEA	Break 	87	48	0	 false 	0.000
OpOEA	Break 	88	48	0	 false 	0.000
OpOEA	Break 	89	48	0	 false 	0.000
OpOEA	Break 	90	48	0	 false 	0.000
OpOEA	Break 	91	48	0	 false 	0.000
OpOEA	Break 	92	48	0	 false 	0.000
OpOEA	Break 	93	48	0	 false 	0.000
OpOEA	Break 	94	48	0	 false 	0.000
OpOEA	Break 	95	48	0	 false 	0.000
OpOEA	Break 	96	48	0	 false 	0.000
OpOEA	Break 	97	48	0	 false 	0.000
OpOEA	Break 	98	48	0	 false 	0.000
OpOEA	Break 	99	48	0	 false 	0.000
OpOEA	Break 	0	49	0	 false 	0.000
OpOEA	Break 	1	49	0	 false 	0.000
OpOEA	Break 	2	49	0	 false 	0.000
OpOEA	Break 	3	49	0	 false 	0.000
OpOEA	Break 	4	49	0	 false 	0.000
OpOEA	Break 	5	49	0	 false 	0.000
OpOEA	Break 	6	49	0	 false 	0.000
OpOEA	Break 	7	49	0	 false 	0.000
OpOEA	Break 	8	49	0	 false 	0.000
OpOEA	Break 	9	49	0	 false 	0.000
OpOEA	Break 	10	49	0	 false 	0.000
OpOEA	Break 	11	49	0	 false 	0.000
OpOEA	Break 	12	49	0	 false 	0.000
OpOEA	Break 	13	49	0	 false 	0.000
OpOEA	Break 	14	49	0	 false 	0.000
OpOEA	Break 	15	49	0	 false 	0.000
OpOEA	Break 	16	49	0	 false 	0.000
OpOEA	Break 	17	49	0	 false 	0.000
OpOEA	Break 	18	49	0	 false 	0.000
OpOEA	Break 	19	49	0	 false 	0.000
OpOEA	Break 	20	49	0	 false 	0.000
OpOEA	Break 	21	49	0	 false 	0.000
OpOEA	Break 	22	49	0	 false 	0.000
OpOEA	Break 	23	49	0	 false 	0.000
OpOEA	Break 	24	49	0	 false 	0.000
OpOEA	Break 	25	49	0	 false 	0.000
OpOEA	Break 	26	49	0	 false 	0.000
OpOEA	Break 	27	49	0	 false 	0.000
OpOEA	Break 	28	49	0	 false 	0.000
OpOEA	Break 	29	49	0	 false 	0.000
OpOEA	Break 	30	49	0	 false 	0.000
OpOEA	Break 	31	49	0	 false 	0.000
OpOEA	Break 	32	49	0	 false 	0.000
OpOEA	Break 	33	49	0	 false 	0.000
OpOEA	Break 	34	49	0	 false 	0.000
OpOEA	Break 	35	49	0	 false 	0.000
OpOEA	Break 	36	49	0	 false 	0.000
OpOEA	Break 	37	49	0	 false 	0.000
OpOEA	Break 	38	49	0	 false 	0.000
OpOEA	Break 	39	49	0	 false 	0.000
OpOEA	Break 	40	49	0	 false 	0.000
OpOEA	Break 	41	49	0	 false 	0.000
OpOEA	Break 	42	49	0	 false 	0.000
OpOEA	Break 	43	49	0	 false 	0.000
OpOEA	Break 	44	49	0	 false 	0.000
OpOEA	Break 	45	49	0	 false 	0.000
OpOEA	Break 	46	49	0	 false 	0.000
OpOEA	Break 	47	49	0	 false 	0.000
OpOEA	Break 	48	49	0	 false 	0.000
OpOEA	Break 	49	49	0	 false 	0.000
OpOEA	Break 	50	49	0	 false 	0.000
OpOEA	Break 	51	49	0	 false 	0.000
OpOEA	Break 	52	49	0	 false 	0.000
OpOEA	Break 	53	49	0	 false 	0.000
OpOEA	Break 	54	49	0	 false 	0.000
OpOEA	Break 	55	49	0	 false 	0.000
OpOEA	Break 	56	49	0	 false 	0.000
OpOEA	Break 	57	49	0	 false 	0.000
OpOEA	Break 	58	49	0	 false 	0.000
OpOEA	Break 	59	49	0	 false 	0.000
OpOEA	Break 	60	49	0	 false 	0.000
OpOEA	Break 	61	49	0	 false 	0.000
OpOEA	Break 	62	49	0	 false 	0.000
OpOEA	Break 	63	49	0	 false 	0.000
OpOEA	Break 	64	49	0	 false 	0.000
OpOEA	Break 	65	49	0	 false 	0.000
OpOEA	Break 	66	49	0	 false 	0.000
OpOEA	Break 	67	49	0	 false 	0.000
OpOEA	Break 	68	49	0	 false 	0.000
OpOEA	Break 	69	49	0	 false 	0.000
OpOEA	Break 	70	49	0	 false 	0.000
OpOEA	Break 	71	49	0	 false 	0.000
OpOEA	Break 	72	49	0	 false 	0.000
OpOEA	Break 	73	49	0	 false 	0.000
OpOEA	Break 	74	49	0	 false 	0.000
OpOEA	Break 	75	49	0	 false 	0.000
OpOEA	Break 	76	49	0	 false 	0.000
OpOEA	Break 	77	49	0	 false 	0.000
OpOEA	Break 	78	49	0	 false 	0.000
OpOEA	Break 	79	49	0	 false 	0.000
OpOEA	Break 	80	49	0	 false 	0.000
OpOEA	Break 	81	49	0	 false 	0.000
OpOEA	Break 	82	49	0	 false 	0.000
OpOEA	Break 	83	49	0	 false 	0.000
OpOEA	Break 	84	49	0	 false 	0.000
OpOEA	Break 	85	49	0	 false 	0.000
OpOEA	Break 	86	49	0	 false 	0.000
OpOEA	Break 	87	49	0	 false 	0.000
OpOEA	Break 	88	49	0	 false 	0.000
OpOEA	Break 	89	49	0	 false 	0.000
OpOEA	Break 	90	49	0	 false 	0.000
OpOEA	Break 	91	49	0	 false 	0.000
OpOEA	Break 	92	49	0	 false 	0.000
OpOEA	Break 	93	49	0	 false 	0.000
OpOEA	Break 	94	49	0	 false 	0.000
OpOEA	Break 	95	49	0	 false 	0.000
OpOEA	Break 	96	49	0	 false 	0.000
OpOEA	Break 	97	49	0	 false 	0.000
OpOEA	Break 	98	49	0	 false 	0.000
OpOEA	Break 	99	49	0	 false 	0.000
OpOEA	Break 	0	50	1	 true 	0.306
OpOEA	Break 	1	50	1	 true 	0.305
OpOEA	Break 	2	50	1	 true 	0.333
OpOEA	Break 	3	50	1	 true 	0.337
OpOEA	Break 	4	50	1	 true 	0.335
OpOEA	Break 	5	50	1	 true 	0.285
OpOEA	Break 	6	50	1	 true 	0.343
OpOEA	Break 	7	50	1	 true 	0.325
OpOEA	Break 	8	50	1	 true 	0.306
OpOEA	Break 	9	50	1	 true 	0.284
OpOEA	Break 	10	50	1	 true 	0.326
OpOEA	Break 	11	50	1	 true 	0.332
OpOEA	Break 	12	50	1	 true 	0.336
OpOEA	Break 	13	50	1	 true 	0.331
OpOEA	Break 	14	50	1	 true 	0.314
OpOEA	Break 	15	50	1	 true 	0.286
OpOEA	Break 	16	50	1	 true 	0.332
OpOEA	Break 	17	50	1	 true 	0.338
OpOEA	Break 	18	50	1	 true 	0.291
OpOEA	Break 	19	50	1	 true 	0.339
OpOEA	Break 	20	50	1	 true 	0.284
OpOEA	Break 	21	50	1	 true 	0.344
OpOEA	Break 	22	50	1	 true 	0.304
OpOEA	Break 	23	50	1	 true 	0.340
OpOEA	Break 	24	50	1	 true 	0.275
OpOEA	Break 	25	50	1	 true 	0.347
OpOEA	Break 	26	50	1	 true 	0.305
OpOEA	Break 	27	50	1	 true 	0.306
OpOEA	Break 	28	50	1	 true 	0.317
OpOEA	Break 	29	50	1	 true 	0.270
OpOEA	Break 	30	50	1	 true 	0.321
OpOEA	Break 	31	50	1	 true 	0.336
OpOEA	Break 	32	50	1	 true 	0.272
OpOEA	Break 	33	50	1	 true 	0.271
OpOEA	Break 	34	50	1	 true 	0.325
OpOEA	Break 	35	50	1	 true 	0.317
OpOEA	Break 	36	50	1	 true 	0.293
OpOEA	Break 	37	50	1	 true 	0.341
OpOEA	Break 	38	50	1	 true 	0.328
OpOEA	Break 	39	50	1	 true 	0.320
OpOEA	Break 	40	50	1	 true 	0.269
OpOEA	Break 	41	50	1	 true 	0.325
OpOEA	Break 	42	50	1	 true 	0.276
OpOEA	Break 	43	50	1	 true 	0.297
OpOEA	Break 	44	50	1	 true 	0.281
OpOEA	Break 	45	50	1	 true 	0.345
OpOEA	Break 	46	50	1	 true 	0.296
OpOEA	Break 	47	50	1	 true 	0.288
OpOEA	Break 	48	50	1	 true 	0.291
OpOEA	Break 	49	50	1	 true 	0.292
OpOEA	Break 	50	50	1	 true 	0.338
OpOEA	Break 	51	50	1	 true 	0.298
OpOEA	Break 	52	50	1	 true 	0.329
OpOEA	Break 	53	50	1	 true 	0.312
OpOEA	Break 	54	50	1	 true 	0.310
OpOEA	Break 	55	50	1	 true 	0.315
OpOEA	Break 	56	50	1	 true 	0.277
OpOEA	Break 	57	50	1	 true 	0.344
OpOEA	Break 	58	50	1	 true 	0.343
OpOEA	Break 	59	50	1	 true 	0.328
OpOEA	Break 	60	50	1	 true 	0.269
OpOEA	Break 	61	50	1	 true 	0.342
OpOEA	Break 	62	50	1	 true 	0.315
OpOEA	Break 	63	50	1	 true 	0.335
OpOEA	Break 	64	50	1	 true 	0.307
OpOEA	Break 	65	50	1	 true 	0.268
OpOEA	Break 	66	50	1	 true 	0.324
OpOEA	Break 	67	50	1	 true 	0.294
OpOEA	Break 	68	50	1	 true 	0.344
OpOEA	Break 	69	50	1	 true 	0.293
OpOEA	Break 	70	50	1	 true 	0.343
OpOEA	Break 	71	50	1	 true 	0.339
OpOEA	Break 	72	50	1	 true 	0.337
OpOEA	Break 	73	50	1	 true 	0.326
